PGM_SYS_ID,REGISTRY_ID,FACILITY_NAME,CITY,COUNTY_NAME,STATE,ZIP_CODE,EPA_REGION,AIR_POLLUTANT_CLASS_CODE,AIR_POLLUTANT_CLASS_DESC,AIR_OPERATING_STATUS_CODE,AIR_OPERATING_STATUS_DESC,CURRENT_HPV
GA0000001317900018,110022863980,FORT STEWART,HINESVILLE,LIBERTY,GA,31314,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001308700043,110040487826,DECATUR GIN CO INC,BAINBRIDGE,DECATUR,GA,39817,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001331300149,110046592406,INTERNATIONAL VINYL COMPANY,DALTON,WHITFIELD,GA,30721,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001321500137,110001423068,SIGNS INC,COLUMBUS,MUSCOGEE,GA,31904,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313900025,110000358176,GEORGIA CHAIR CO,GAINESVILLE,HALL,GA,30501,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001328500048,110000357079,KIMBERLY-CLARK CORPORATION,LAGRANGE,TROUP,GA,30217,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001304500017,110007248512,PRINTED FABRICS CORP,CARROLLTON,CARROLL,GA,30117,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100705,110000357337,SPURLIN INDUSTRIES,PALMETTO,FULTON,GA,30268,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001321500089,110038161645,EXIDE TECHNOLOGIES,COLUMBUS,MUSCOGEE,GA,31906,4,SMI,Synthetic Minor Emissions,OPR,Operating,Viol
GA0000001312100383,110001421916,WILBERT BURIAL VAULT CO,ATLANTA,FULTON,GA,303362045,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313500183,110002347112,METRO MARBLE,1851 WARREN PLACE,NORCROSS,GA,30093,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001312100819,110005667386,NORTHSIDE HOSPITAL,ATLANTA,FULTON,GA,30342,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001320500007,110001422951,KEADLE BROS LUMBER CO,CAMILLA,MITCHELL,GA,31730,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313500196,110007089952,L. G. AUSTIN ENTERPRI,LAWRENCEVILLE,GWINNETT,GA,30244,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001312100708,110001424968,BLUE CIRCLE WILLIAMS BROTHERS, I-20,ATLANTA,GA,303161814,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001308100008,110001325307,GRIFFIN LUMBER COMPANY,CORDELE,CRISP,GA,31015,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001328500032,110000357113,MILLIKEN & CO LIVE OAK/MILSTAR COMPLEX, WEST,LAGRANGE,GA,30240,0,,MAJ,Major Emissions,Operating,Operating
040000001305140319,110007399305,POOLER TIRE & AUTO,POOLER,CHATHAM,GA,31408,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308700022,110000788522,TRANSMONTAIGNE OPERATING COMPANY,1909 E SHOTWELL STREET,BAINBRIDGE,GA,39818,0,,SMI,Synthetic Minor Emissions,Operating,Operating
040000001324540930,110001765509,WASHINGTON RD FIRESTONE,AUGUSTA,RICHMOND,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001315900013,110001752283,WESTBROOK CABINETS,SHADY DALE,JASPER,GA,31085,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001330300036,110031054686,COBB EMC-DEEPSTEP,SANDERSVILLE,WASHINGTON,GA,31082,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001331300146,110028006173,MARKTEC INC,DALTON,WHITFIELD,GA,30720,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308900004,110007355502,SHEPHERD CONSTR. PLT 620,LITHONIA,DEKALB,GA,30058,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001307700064,110038104084,LTI FLEXIBLE PRODUCTS INC,NEWNAN,COWETA,GA,30265,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100307,110038646310,BANKHEAD ENTERPRISES,ATLANTA,FULTON,GA,303183750,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001300100023,110038670346,OGLETHORPE POWER CORP,PINE GROVE,APPLING,GA,31513,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001315100036,110038668439,AUTO CHOICE,STOCKBRIDGE,HENRY,GA,30281,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001322300008,110038643082,DALLAS ROCK PRODUCTS,DALLAS,PAULDING,GA,30132,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001329700003,110038671121,ANDERSON B R GIN CO,SOCIAL CIRCLE,WALTON,GA,30279,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001315700054,110043512963,BROWNINGS METAL PLATING,MAYSVILLE,JACKSON,GA,30558,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001300900046,110005664441,C&S BODY SHOP,MILLEDGEVILLE,BALDWIN,GA,31061,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100911,110044318529,MORGAN TRUCK BODY LLC,ATLANTA,FULTON,GA,30336,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001307300035,110043962478,CUSHMAN PAINT & BODY,486 FLOWING WELLS RD.,MARTINEZ,GA,30907,0,,MIN,Minor Emissions,Operating,Operating
GA0000001308900384,110044955714,STEEL LLC,SCOTTDALE,DEKALB,GA,30079,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001314100010,110067428466,C AND H PAVING,414 ROCK QUARRY ROAD,SPARTA,GA,31087,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001312100941,110069993362,DATA CENTER ATLANTA,756 WEST PEACHTREE STREET NW,ATLANTA,GA,30308,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001308900302,110040492570,GEORGIA BUREAU OF INV,DECATUR,DEKALB,GA,30034,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001322300026,110057438205,READY MIX USA LLC,DALLAS,PAULDING,GA,30132,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001324500063,110007089131,CSR-CLAUSSEN CONCRETE,AUGUSTA,RICHMOND,GA,30906,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001331300044,110007495665,CAGLE'S FARMS INC,DALTON,WHITFIELD,GA,30720,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001311700050,110038643830,SAWNEE EMC-HAMMONDS C,CUMMING,FORSYTH,GA,30041,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001327500011,110038668849,FOAMEX PRODUCTS INC,THOMASVILLE,THOMAS,GA,31792,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001311500102,110038040241,PIRELLI TIRE NORTH AMERICA, SE,ROME,GA,30161,0,,MIN,Minor Emissions,Operating,Operating
GA0000001315700032,110001322382,THOMAS CONCRETE OF GEORGIA,993 ACADEMY CHURCH RD,JEFFERSON,GA,30549,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001321500075,110001425217,BAHCO NORTH AMERICA,COLUMBUS,MUSCOGEE,GA,31904,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001325700050,110037594163,GEORIGA MOUNTAIN BIOFUELS,325 SWIFT STREET,TOCCOA,GA,30577,0,,MIN,Minor Emissions,Operating,Operating
GA0000001304500018,110000356276,SONY MUSIC ENTERTAINM,CARROLLTON,CARROLL,GA,30117,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001302100072,110000515005,KEEBLER COMPANY/KELLOGG'S SNACK,MACON,BIBB,GA,31206,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001311300070,110070248470,SILON LLC - PEACHTREE CITY FACILITY,PEACHTREE CITY,FAYETTE,GA,30269,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001324100022,110043433380,MIKE'S BODY SHOP & WRECKER SERVICE,1348 OLD 441 NORTH,CLAYTON,GA,30525,0,,MIN,Minor Emissions,Operating,Operating
GA0000001308900188,110001965277,GOODYEAR TIRE & RUBBER CO RETREAD PLT,ATLANTA,DEKALB,GA,30027,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100185,110000788611,PRINTPACK INCORPORATED,ATLANTA,FULTON,GA,303361622,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001305900102,110013454957,CII METHANE MANAGEMENT III LANDFILL GAS TO ENERGY PROJECT,ATHENS,CLARKE,GA,30605,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001328700007,110038673904,ROSS W E & SONS INC,ASHBURN,TURNER,GA,31714,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001301500108,110013399223,INNOVATIVE CHEMICAL TECHNOLOGIES,8 RIVERSIDE DR,CARTERSVILLE,GA,30120,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001315500014,110040493007,FOREST RIVER INC,OCILLA,IRWIN,GA,31774,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001327500060,110052036960,METCALF LUMBER CO,THOMASVILLE,THOMAS,GA,31792,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900179,110005665912,MAGNOLIA PLASTICS INC,CHAMBLEE,DEKALB,GA,30341,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001313900076,110000845435,HARRIS PRODUCTS GROUP,GAINESVILLE,HALL,GA,30504,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001325100024,110001424030,CARGILL,SYLVANIA,SCREVEN,GA,30467,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001327700045,110001423638,DIXIE LILY,TIFTON,TIFT,GA,31794,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001318900019,110000359415,GEORGIA-PACIFIC PANEL PRODUCTS,1241 HARRISON RD,THOMSON,GA,30824,0,,MAJ,Major Emissions,Operating,Operating
040000001306340009,110016690400,CLAYTON MOTOR SALES,7310 JONESBORO ROAD,MORROW,GA,30260,0,POF,MIN,Minor Emissions,Operating,Operating
GA0000001308900026,110000519957,HORMEL FOODS CORPORATION,TUCKER,DEKALB,GA,30084,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001304500051,110000356329,SOUTHWIRE CO-CORP ENERGY MGMT,CARROLLTON,CARROLL,GA,30119,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001329900036,110007356422,ITT RAYONIER INC,WAYCROSS,WARE,GA,31501,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001328500039,110000357033,SPECIALTY FABRICS & CONVERTING,117 CORINTH ROAD,HOGANSVILLE,GA,30230,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001312900073,110020516896,PINE HALL BRICK COMPANY,10000 FAIRMOUNT SE HWY,FAIRMOUNT,GA,30139,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001307700057,110008973511,BWAY NEWNAN,NEWNAN,COWETA,GA,30264,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001319900029,110025331647,SHERWIN WILLIAMS COMPANY,MANCHESTER,MERIWETHER,GA,31816,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001313900114,110001427064,MORGAN CONCRETE COMPANY,6711 MCEVERS,BUFORD,GA,30518,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001321300037,110064349539,UNITED MINERALS & PROPERTIES,1404 HIGHWAY 411 NORTH,CHATSWORTH,GA,30705,0,,MIN,Minor Emissions,Operating,Operating
GA0000001324100011,110007087071,PARKDALE MILLS - RABUN GAP YARN PLANT,RABUN GAP,RABUN,GA,30568,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100748,110007089854,PROMINA SUPPORT CENTE,ATLANTA,FULTON,GA,303392013,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001301300063,110038671470,ALLIED READYMIX,137 EAST CANDLER ST.,WINDER,GA,30680,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001315100019,110038668420,TILLET BROS CONSTRUCT,STOCKBRIDGE,HENRY,GA,30281,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900037,110005667126,MANCHESTER TANK & EQU,LITHONIA,DEKALB,GA,30058,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001328500053,110001423558,RAYTHEON SYSTEMS,LAGRANGE,TROUP,GA,30240,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001324100019,110041890512,GAP PARTNERS,6580 WOFFORK ROAD,RABUN GAP,GA,30568,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001316900016,110043432826,H & H BODY SHOP,4250 GRAY HWY,GRAY,GA,31032,0,,MIN,Minor Emissions,Operating,Operating
0400000013017EPA01,110043682360,HARVEYS #2375,GEORGIA,UNDETERMINED,GA,30458,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100930,110000856538,SOLVAY SPECIALTY POLYMERS USA,4500 MCGINNIS FERRY ROAD,ALPHARETTA,GA,30005,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001306300062,110038660160,US FINES,HAPEVILLE,CLAYTON,GA,30354,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306300022,110002009772,INTERNATIONAL PROCESSING CORPORATION,LAKE CITY,CLAYTON,GA,30260,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001313500092,110013586271,THOMAS CONCRETE OF GEORGIA,450 WOODWARD WAY,SUWANEE,GA,30174,0,,MIN,Minor Emissions,Operating,Operating
GA0000001330500031,110001427304,BROADHURST ENVIRONMENTAL LANDFILL,SCREVEN,WAYNE,GA,31560,4,MIN,Minor Emissions,OPR,Operating,Viol
GA0000001305900061,110000358568,GEORGIA SPRING CO,ATHENS,CLARKE,GA,30601,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100108,110001751113,BEAN W R & SONS INC,ATLANTA,FULTON,GA,303361812,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312900056,110038644848,GRIPTEX INDUSTRIES IN,CALHOUN,GORDON,GA,30701,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001318500111,110043432960,PRESTIGE AUTO & BODY SHOP,4534 NORTH VALDOSTA RD.,VALDOSTA,GA,31602,0,,MIN,Minor Emissions,Operating,Operating
GA0000001312100377,110009355312,BORDON CHEMICAL,ATLANTA,FULTON,GA,303033721,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001310500048,110005970734,PILGRIM'S PRIDE CORPORATION (ELBERTON),ELBERTON,ELBERT,GA,30635,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100739,110038666182,BELLSOUTH TELECOMMUNI,SW,ATLANTA,GA,30346,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001323100004,110037577798,YANCEY BROTHERS CO. PIKE CNTY TESTING FAC,GRIFFIN,PIKE,GA,30224,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001307700069,110037589375,WALKER CONCRETE NEWNAN READYMIX PLANT,NEWNAN,COWETA,GA,30263,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001322900006,110009455286,ACE POLE COMPANY,BLACKSHEAR,PIERCE,GA,31516,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001305100248,110043429974,MORRIS AUTO PAINTING & BODY WORKS,BLOOMINGDALE,CHATHAM,GA,31302,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100181,110001323416,SOUTHERN CELLULOSE INC,ATLANTA,FULTON,GA,303361950,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001315500013,110040492990,OCILLA GIN CO INC,OCILLA,IRWIN,GA,31774,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001307500024,110040755830,OSCEOLA STEEL COMPANY,ADEL,COOK,GA,31620,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001320700029,110000359889,PERDUE FOODS LLC,FORSYTH,MONROE,GA,31029,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001305100019,110001326057,GEORGIA-PACIFIC GYPSUM LLC - SAVANNAH PLANT,SAVANNAH,CHATHAM,GA,314982401,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001315700019,110002010074,DSM NUTRITIONAL PRODUCTS,495 JACKSON CONCOURSE,PENDERGRASS,GA,30567,0,,MIN,Minor Emissions,Operating,Operating
GA0000001332100017,110064339185,WORTH MILLING CO,SYLVESTER,WORTH,GA,31791,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001316300002,110007090129,STAPLETON GIN CO,STAPLETON,JEFFERSON,GA,30823,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001323700010,110012706517,INTERFOR U.S. INC. - EATONTON SAWMILL,EATONTON,PUTNAM,GA,31024,4,MAJ,Major Emissions,OPR,Operating,Viol
040000001312140019,110001417315,RILEY'S AUTO SERVICE,ATLANTA,FULTON,GA,30314,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001313100006,110007501248,FOURWAY OIL CO,CAIRO,GRADY,GA,31728,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900233,110040974979,EMORY UNIVERSITY,ATLANTA,DEKALB,GA,30322,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001311500016,110013763025,GEORGIA-PACIFIC WOOD PRODUCTS SOUTH LLC LUMBER PLANT,ROME,FLOYD,GA,30165,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001300900002,110001418476,FOWLER-FLEMISTER CONCRETE INC,MILLEDGEVILLE,BALDWIN,GA,31061,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001301500092,110000356472,W R MEADOWS INC,CARTERSVILLE,BARTOW,GA,30120,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001329700042,110015969139,WALTON COUNTY POWER LLC,MONROE,WALTON,GA,30656,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001305700055,110012621261,ERNST COBB CO.,960 OLD NELSON ROAD,BALL GROUND,GA,301072706,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001331900027,110001426617,CARBO CERAMICS,2295 WRILEY RD,MCINTYRE,GA,31054,0,,MAJ,Major Emissions,Operating,Operating
GA0000001308900389,110054883970,NORFOLK SOUTHERN THOROUGHBRED BULK TRANSFER-DORAVILLE FACILITY,DORAVILLE,DEKALB,GA,30343,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001329700054,110055614697,VULCAN CONSTRUCTION MATERIALS,4825 HIGHWAY 186,GOOD HOPE,GA,30641,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001328500081,110013947881,LAGRANGE I-85/SR109 SLF,LAGRANGE,TROUP,GA,30241,4,MIN,Minor Emissions,OPR,Operating,No Viol
0400000013115EPA01,110030489834,RIVERSIDE TOYOTA,ROME,FLOYD,GA,30161,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001314500009,110030750435,READY MIX USA,777 XPRESS WAY,WEST POINT,GA,31833,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001300300002,110007484150,MCCRANIE BROS WOOD PRESERVING,WILLACOOCHEE,ATKINSON,GA,31650,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
040000001312140914,110007083244,ADAM'S AUTOMOTIVE,ATLANTA,FULTON,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001311700029,110007499144,ALLIED READYMIX,3561 PEACHTREE PKWY,SUWANEE,GA,30174,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001312100246,110038646267,NATIONAL ELECTRIC COI,ATLANTA,FULTON,GA,303602809,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001307100048,110038661230,KAUFMAN & BROAD HOME,MOULTRIE,COLQUITT,GA,31768,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001307700024,110038641486,ALLIED READYMIX,60 AUGUSTA ST,NEWNAN,GA,30263,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001308900356,110043430935,WORLD TOYOTA COLLISION,ATLANTA,DEKALB,GA,30341,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700240,110043975883,JIM TIDWELL FORD,KENNESAW,COBB,GA,30144,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001319900026,110046101696,BMGARE,56 JARRELL ROAD,GREENSVILLE,GA,30222,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001313500328,110064024489,MASADA BAKERY,NORCROSS,GWINNETT,GA,30093,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001306700037,110063619142,MAYO PRODUCTS,SMYRNA,COBB,GA,0,4,,,CLS,Permanently Closed,No Viol
GA0000001312100007,110038644483,ATLANTIC STEEL,ATLANTA,FULTON,GA,30301,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001311500034,110038643625,GALEY & LORD INC BRIG,NE,SHANNON,GA,30172,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001312900001,110038644679,TREND CARPET,PLAINVILLE,GORDON,GA,30733,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306300081,110009356972,INGERSOLL-RAND AIR CE,FOREST PARK,CLAYTON,GA,30050,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100402,110001421970,RANDALL BROS INC,ATLANTA,FULTON,GA,303132415,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001303300023,110007084243,LOUISIANA-PACIFIC CORPORATION (SAWMILL),WAYNESBORO,BURKE,GA,30830,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001329500006,110038674850,MATTHEWS C W CONTRACT,ROSSVILLE,WALKER,GA,0,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001325500068,110043189135,ABRA AUTO BODY & GLASS - GRIFFIN,GRIFFIN,SPALDING,GA,30223,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001321900019,110005676027,ATHENS CHEVROLET,BOGART,OCONEE,GA,30622,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001377700074,110013330118,MULLINIKS RECYCLING,N/A,GEORGIA,GA,0,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001301300013,110038670505,LOGAN PAVING CO.,AUBURN,BARROW,GA,30011,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001318700001,110062740903,MOHAWK INDUSTRIES INC,DAHLONEGA,LUMPKIN,GA,30533,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001309900025,110064339960,EARLY CNTY GIN INC,BLAKELY,EARLY,GA,39823,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001309700018,110007045269,DOUGLASVILLE CONCRETE PRODUCTS INC,DOUGLASVILLE,DOUGLAS,GA,30134,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100221,110000492887,KM PHOENIX HOLDINGS - CHATTAHOOCHEE TERMINAL,ATLANTA,FULTON,GA,303183306,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001324500094,110001424600,SOUTHERN ROADBUILDERS,AUGUSTA,RICHMOND,GA,309011040,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100021,110000356953,OWENS CORNING INSULATING SYSTEMS,7000 MCLARIN RD,FAIRBURN,GA,30213,0,,MAJ,Major Emissions,Operating,Operating
GA0000001313500137,110000356784,METAL PRODUCTS,SUWANEE,GWINNETT,GA,30174,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001309100016,110040483866,CHAUNCEY GIN & WAREHO,CHAUNCEY,DODGE,GA,31023,4,MIN,Minor Emissions,PLN,Planned Facility,No Viol
GA0000001309500009,110001324282,SOUTHERN CONCRETE CONST CO INC,ALBANY,DOUGHERTY,GA,317052748,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100628,110060261826,FULTON CONCRETE COMPANY,11470 N. FULTON INDUSTRIAL BOULEVARD,ALPHARETTA,GA,30009,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001312900025,110000745338,MANNINGTON COMMERCIAL,CALHOUN,GORDON,GA,30701,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001313900126,110043178192,KING'S HAWAIIAN BAKERY,OAKWOOD,HALL,GA,30566,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001306700125,110001419518,MJC INC,MARIETTA,COBB,GA,30062,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001307500021,110007084378,WALKER CABINET SHOP,ADEL,COOK,GA,31620,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001313900070,110018858173,THOMAS CONCRETE OF GEORGIA,3960 THURMON TANNER ROAD,FLOWERY BRANCH,GA,30542,0,,MIN,Minor Emissions,Operating,Operating
GA0000001306300097,110007254924,CLAYTON FIXTURE CO IN,ELLENWOOD,CLAYTON,GA,30049,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001331300090,110005691803,TANDUS FLOORING INC.,DALTON,WHITFIELD,GA,30720,4,MIN,Minor Emissions,OPR,Operating,No Viol
040000001307340928,110001970305,MEINEKE DISCOUNT MUFFLERS,MARTINEZ,COLUMBIA,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001325500024,110006838191,TRANSMONTAIGNE OPERATING CO LP,GRIFFIN,SPALDING,GA,302231248,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001329500058,110015910264,ASTEC ROSSVILLE PLANT,ROSSVILLE,WALKER,GA,30741,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001331100011,110001764243,WURL WOOD PRODS INC,HELEN,WHITE,GA,30545,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001305100197,110001764270,CUSTOM CABINETS BY RI,GARDEN CITY,CHATHAM,GA,31408,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001305100199,110001426421,GEORGIA KAOLIN TERMINAL (SEDA),SAVANNAH,CHATHAM,GA,31408,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001321500182,110016757856,UNITED CITIES GAS CO,COLUMBUS,MUSCOGEE,GA,31902,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001377700110,110038455668,SOUTHERN CONCRETE PRODUCTS INC,LITHIA SPRINGS,DOUGLAS,GA,30122,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
